track_id,total_distance,avg_speed,max_speed,activity_level,movement_frequency,stationary_duration,pose_variability,turning_frequency,time_in_center,time_in_edge,time_in_corner,track_length,duration
8377,1.2049278688685419,0.8606627634775298,3.0854372885702928,0.7857142857142857,6,0.30714285714285716,0.05895116721358092,78.57142857142857,0.5116279069767442,0.4883720930232558,0.0,43,1.4333333333333333
8378,0.9353472392479218,0.6681051708913729,3.0854372885702928,0.8095238095238095,5,0.273015873015873,0.0470309784493268,80.95238095238095,0.6744186046511628,0.32558139534883723,0.0,43,1.4333333333333333
8379,1.0536040509580367,0.7709297933839292,3.0854372885702928,0.8048780487804879,5,0.273170731707317,0.048452520411026115,75.60975609756098,0.8809523809523809,0.11904761904761904,0.0,42,1.4
8380,0.9034833184344496,0.6610853549520362,3.0854372885702928,0.8048780487804879,5,0.273170731707317,0.047042258721318994,80.48780487804879,0.6904761904761905,0.30952380952380953,0.0,42,1.4
8381,1.1816003346148474,0.8645856106937908,3.0854372885702928,0.7804878048780488,5,0.30731707317073165,0.055902458627493434,75.60975609756098,0.5476190476190477,0.4523809523809524,0.0,42,1.4
8382,0.9988497555886205,0.7308656748209419,3.0854372885702928,0.7804878048780488,4,0.30731707317073165,0.04668363981852618,82.92682926829268,0.8809523809523809,0.11904761904761904,0.0,42,1.4
8383,0.9285698284165093,0.6794413378657385,2.307415921675155,0.7560975609756098,4,0.3414634146341463,0.0487258205270627,75.60975609756098,1.0,0.0,0.0,42,1.4
8384,0.9117960734428993,0.6671678586167555,3.0854372885702928,0.7560975609756098,6,0.3414634146341463,0.05527064417398129,75.60975609756098,0.5952380952380952,0.40476190476190477,0.0,42,1.4
8385,0.8891366364223552,0.6505877827480647,3.0854372885702928,0.8048780487804879,5,0.273170731707317,0.04696621643204719,80.48780487804879,0.7142857142857143,0.2857142857142857,0.0,42,1.4
8386,0.8547849323501829,0.6254523895245241,3.0854372885702928,0.7804878048780488,5,0.30731707317073165,0.04953584098354545,75.60975609756098,0.6190476190476191,0.38095238095238093,0.0,42,1.4
8387,0.8899114532243565,0.6511547218714804,3.0854372885702928,0.8048780487804879,5,0.273170731707317,0.04697246082996087,80.48780487804879,0.7142857142857143,0.2857142857142857,0.0,42,1.4
8388,0.9995969293418556,0.731412387323309,3.0854372885702928,0.7804878048780488,4,0.30731707317073165,0.046689300966404376,82.92682926829268,0.8809523809523809,0.11904761904761904,0.0,42,1.4
8389,0.9852417172260893,0.7209085735800654,3.0854372885702928,0.8048780487804879,5,0.273170731707317,0.04355203074534918,82.92682926829268,0.8809523809523809,0.11904761904761904,0.0,42,1.4
8390,1.1628257596485958,0.8508481168160458,3.0854372885702928,0.7560975609756098,4,0.3414634146341463,0.05750188538104388,75.60975609756098,0.5238095238095238,0.47619047619047616,0.0,42,1.4
8391,1.0910618336157196,0.7983379270358927,3.0854372885702928,0.8048780487804879,5,0.273170731707317,0.04911033757479012,75.60975609756098,0.8809523809523809,0.11904761904761904,0.0,42,1.4
8392,0.8522597010515116,0.6236046593059841,3.0854372885702928,0.8048780487804879,5,0.273170731707317,0.0486730129025819,78.04878048780488,0.6190476190476191,0.38095238095238093,0.0,42,1.4
8393,0.9049931591309163,0.6621901164372558,2.307415921675155,0.7317073170731707,3,0.375609756097561,0.04812656472248325,75.60975609756098,1.0,0.0,0.0,42,1.4
8394,0.9866757527458503,0.7219578678628173,3.0854372885702928,0.8048780487804879,5,0.273170731707317,0.043541957555114835,82.92682926829268,0.8809523809523809,0.11904761904761904,0.0,42,1.4
8395,0.9141458066799133,0.6688871756194488,3.0854372885702928,0.7560975609756098,6,0.3414634146341463,0.055271638359168776,75.60975609756098,0.5952380952380952,0.40476190476190477,0.0,42,1.4
8396,1.1666260560093848,0.8536288214702816,3.0854372885702928,0.7804878048780488,5,0.30731707317073165,0.057643119549509084,75.60975609756098,0.5238095238095238,0.47619047619047616,0.0,42,1.4
8397,0.9307867065654699,0.6810634438283927,2.307415921675155,0.7560975609756098,4,0.3414634146341463,0.048753106010073044,75.60975609756098,1.0,0.0,0.0,42,1.4
8398,0.8525513481218663,0.6238180596013656,3.0854372885702928,0.8048780487804879,5,0.273170731707317,0.04866649074048492,78.04878048780488,0.6190476190476191,0.38095238095238093,0.0,42,1.4
8399,0.8528237827841945,0.6240174020372155,3.0854372885702928,0.8048780487804879,5,0.273170731707317,0.04865306002838716,78.04878048780488,0.6190476190476191,0.38095238095238093,0.0,42,1.4
8400,0.8494390642159038,0.6215407786945637,3.0854372885702928,0.7804878048780488,5,0.30731707317073165,0.04881697218450258,75.60975609756098,0.6190476190476191,0.38095238095238093,0.0,42,1.4
8401,0.9252261729103678,0.6769947606661229,2.307415921675155,0.7560975609756098,4,0.3414634146341463,0.04864084699596284,75.60975609756098,1.0,0.0,0.0,42,1.4
8402,0.8648124856937991,0.6486093642703492,3.0854372885702928,0.8,5,0.27333333333333326,0.0473251168056003,80.0,0.7073170731707317,0.2926829268292683,0.0,41,1.3666666666666667
8403,1.0404174300846616,0.7803130725634964,3.0854372885702928,0.825,4,0.23916666666666672,0.04688951421761249,80.0,0.8780487804878049,0.12195121951219512,0.0,41,1.3666666666666667
8404,0.8825818162084489,0.6619363621563368,3.0854372885702928,0.775,6,0.3075,0.05487538971274061,75.0,0.6097560975609756,0.3902439024390244,0.0,41,1.3666666666666667
8405,1.2161852433299951,0.9121389324974963,3.0854372885702928,0.825,4,0.23916666666666672,0.05461797205573901,77.5,0.5853658536585366,0.4146341463414634,0.0,41,1.3666666666666667
8406,1.059674104884046,0.7947555786630344,3.295462355861464,0.775,4,0.3075,0.0404493028984329,75.0,1.0,0.0,0.0,41,1.3666666666666667
8407,0.9977702039776684,0.7483276529832512,3.0854372885702928,0.8,4,0.27333333333333326,0.046658963580620466,82.5,0.8780487804878049,0.12195121951219512,0.0,41,1.3666666666666667
8408,0.8455577910240626,0.6341683432680468,3.0854372885702928,0.8,4,0.27333333333333326,0.04884773981936122,77.5,0.6829268292682927,0.3170731707317073,0.0,41,1.3666666666666667
8409,1.1524952716164294,0.8643714537123218,3.0854372885702928,0.775,4,0.3075,0.0569956936568161,77.5,0.5365853658536586,0.4634146341463415,0.0,41,1.3666666666666667
8410,0.9529748624481338,0.7147311468361004,2.307415921675155,0.775,4,0.3075,0.049256500678341364,75.0,0.975609756097561,0.024390243902439025,0.0,41,1.3666666666666667
8411,0.8479404672665593,0.6359553504499195,3.0854372885702928,0.775,4,0.3075,0.05072130363367522,75.0,0.6341463414634146,0.36585365853658536,0.0,41,1.3666666666666667
8412,1.151786594443405,0.8638399458325535,3.0854372885702928,0.775,4,0.3075,0.056985235120078755,77.5,0.5365853658536586,0.4634146341463415,0.0,41,1.3666666666666667
8413,1.15093069895467,0.8631980242160022,3.0854372885702928,0.775,4,0.3075,0.056977004366021766,77.5,0.5365853658536586,0.4634146341463415,0.0,41,1.3666666666666667
8414,1.2137404412319839,0.9103053309239879,3.0854372885702928,0.825,4,0.23916666666666672,0.05465740698683863,77.5,0.5853658536585366,0.4146341463414634,0.0,41,1.3666666666666667
8415,0.8410281652744921,0.6307711239558691,3.0854372885702928,0.8,5,0.27333333333333326,0.0488808340107771,77.5,0.6341463414634146,0.36585365853658536,0.0,41,1.3666666666666667
8416,0.8804992408526424,0.6603744306394818,3.0854372885702928,0.775,6,0.3075,0.05497253807289271,75.0,0.6097560975609756,0.3902439024390244,0.0,41,1.3666666666666667
